Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling,1,1000,11342.15,1.9967402815818787,172230078.0275,0.03444352666437896,"335033.0, 323823.0, 332736.0, 328217.0, 334258.0, 346710.0, 340507.0, 322900.0, 336825.0, 312230.0, 352273.0, 310841.0, 339689.0, 341376.0, 312617.0, 350146.0, 328599.0, 307262.0, 341549.0, 319176.0"
Importance Sampling,1,2000,12979.75,3.9472465395927427,196621537.52749997,0.03941654494271129,"344917.0, 353004.0, 347646.0, 330406.0, 336501.0, 317250.0, 345544.0, 307555.0, 330122.0, 325117.0, 347693.0, 327274.0, 315023.0, 352725.0, 349462.0, 311300.0, 347601.0, 335190.0, 326021.0, 344106.0"
Importance Sampling,1,3000,9434.25,5.8220039963722225,125429387.72749999,0.028649668839983357,"335983.0, 322572.0, 314963.0, 330664.0, 334984.0, 329794.0, 341926.0, 318135.0, 337977.0, 331522.0, 338294.0, 321440.0, 345721.0, 316415.0, 331131.0, 348491.0, 305319.0, 340576.0, 325067.0, 317279.0"
Importance Sampling,1,4000,8061.15,7.598851454257965,116551855.92749998,0.02447987682851651,"332045.0, 319673.0, 326473.0, 322684.0, 308661.0, 360918.0, 338485.0, 327500.0, 330909.0, 344385.0, 322978.0, 328332.0, 330213.0, 340807.0, 326368.0, 338602.0, 336816.0, 326223.0, 343330.0, 326395.0"
Importance Sampling,1.5,5,110348.4,0.026603901386260988,24627623759.210003,0.33510296176400023,"181587.0, 332999.0, 317347.0, 169850.0, 342796.0, 172318.0, 411860.0, 263060.0, 181581.0, 782822.0, 283504.0, 321984.0, 374737.0, 554889.0, 251676.0, 276382.0, 315877.0, 601297.0, 313827.0, 121221.0"
Importance Sampling,1.5,100,36580.85,0.2875946402549744,1527128290.1275,0.1110877110936328,"353458.0, 265547.0, 312757.0, 343250.0, 281227.0, 360772.0, 264024.0, 343847.0, 273819.0, 239922.0, 306222.0, 293907.0, 378504.0, 342021.0, 261380.0, 276974.0, 325047.0, 300566.0, 361589.0, 326214.0"
Importance Sampling,1.5,500,18877.25,1.493792188167572,551409392.0474999,0.05732590943737721,"349994.0, 304690.0, 320538.0, 357663.0, 327804.0, 378003.0, 367868.0, 353784.0, 304147.0, 329155.0, 335868.0, 311406.0, 281522.0, 310742.0, 316029.0, 328834.0, 347957.0, 317098.0, 349731.0, 328546.0"
Importance Sampling,1.5,1000,6333.9,3.2026965856552123,61890888.639999986,0.019234611915687056,"312964.0, 339295.0, 332834.0, 330266.0, 318942.0, 335289.0, 330731.0, 329538.0, 316271.0, 323876.0, 317120.0, 333760.0, 330441.0, 322805.0, 328368.0, 331766.0, 329705.0, 320934.0, 321338.0, 344265.0"
Importance Sampling,1.5,2000,8423.0,6.382399702072144,90930259.84,0.025578732876400327,"348252.0, 338065.0, 337200.0, 334691.0, 323643.0, 319029.0, 330107.0, 336933.0, 333464.0, 321410.0, 333356.0, 332527.0, 347256.0, 333160.0, 316964.0, 323132.0, 321328.0, 319696.0, 317758.0, 343597.0"
Importance Sampling,1.5,3000,5346.2,9.359087324142456,44662459.99,0.016235191939191672,"329245.0, 340004.0, 325653.0, 329362.0, 326521.0, 344031.0, 324357.0, 331525.0, 325600.0, 331620.0, 328609.0, 326554.0, 335827.0, 332118.0, 320449.0, 326744.0, 317717.0, 334813.0, 338313.0, 340760.0"
Importance Sampling,1.5,4000,4736.85,12.324725806713104,33183205.7275,0.014384734753125596,"325711.0, 322153.0, 327316.0, 336865.0, 329995.0, 319268.0, 327387.0, 330242.0, 317941.0, 324313.0, 335260.0, 331739.0, 330429.0, 340314.0, 336207.0, 334173.0, 331010.0, 330046.0, 333561.0, 334767.0"
Variance Reduction,1,5,478784.1475849692,6.598522675037384,591480160946.8391,1.4539584253271944,"58832.92003223025, 1903654.5956064733, 53850.62764172438, 54536.27930758298, -69487.84870197912, 56537.58965915384, 45596.29332710756, 54713.609471486954, 2993091.1243719067, 236381.61351744627, 54844.58942540489, 1440842.8674574243, 54798.57007872699, 54248.464733486326, 469220.15545564156, 53543.17219165921, 149892.16887567844, 85987.0193813866, 429380.9554556416, 9201.677706608789"
Variance Reduction,1,100,144651.7747189137,6.763873970508575,33651829397.47467,0.4392744990659304,"333076.3694167201, 274477.68165694823, 296054.0214501652, 463019.20863121015, 208169.0987757566, 348991.0266665097, 558739.4297188998, 293696.9867583867, 294378.703308322, 698518.1973038693, 383775.60317544686, 215685.4663541827, 127221.68418774357, 704461.5027179195, 182564.55454391765, 184116.53328682276, 780857.1822428625, 545377.4249729853, 356832.4316939713, 454345.84816012473"
Variance Reduction,1,500,68711.93567832404,7.103324568271637,5645805663.640043,0.20866250126276292,"388472.23049232946, 362930.5332922961, 413422.0043029183, 401143.0083030213, 418559.21575236635, 278046.82018489134, 264527.41171967075, 230370.91574772025, 349552.51787427324, 335466.87262782117, 406196.73265241284, 386193.15205237584, 253482.87034866225, 276567.5778155985, 279397.4054692026, 409091.0936798736, 206497.70656206488, 373138.7641329685, 206050.4928514067, 442201.7891030415"
Variance Reduction,1,1000,43174.762379557505,7.60404224395752,2923183275.560375,0.13111192139484268,"257031.45513301305, 383958.1547462756, 372600.6897742755, 312764.6209611704, 371757.9437773834, 363512.860448599, 306055.7930626114, 450512.6555639523, 281291.4327363713, 256705.34359710684, 360372.0021346882, 306854.6078620396, 334023.3918667076, 321469.27271395246, 366885.351517195, 293374.34364873363, 455248.7720890426, 335640.11757847446, 273803.3320740209, 321666.4901164239"
Variance Reduction,1,2000,33494.093050949785,8.442809522151947,1707126091.3230433,0.10171393316960005,"212445.29567395107, 300734.17267740704, 347205.5539737472, 342855.36381185043, 353269.9949186004, 341477.6581808062, 342795.4320828768, 316652.5231502881, 301272.16021416814, 317548.6476327876, 319625.7617469927, 352889.30887467426, 273996.646929701, 300052.23033261916, 254671.7852444374, 376202.85363993363, 305850.5399344532, 389611.83872098953, 361563.6035105651, 293733.9831582424"
Variance Reduction,1,3000,22444.086616095796,9.248569989204407,774760019.0276742,0.06815757998431748,"310998.7248755292, 331389.0427474533, 268359.0009882528, 287931.24536972726, 336074.932054769, 346422.2568839999, 395119.4135898192, 356218.47792896826, 318252.3359735166, 309385.3098699148, 335179.52947056515, 306239.2243667181, 357145.6482758429, 323570.55652824894, 294551.1613565616, 341946.65673956217, 311886.983275178, 337603.4716453578, 295565.98481278203, 320071.16959799256"
Variance Reduction,1,4000,18921.775831268104,10.043553328514099,605213816.2995983,0.057461124247315046,"316199.6702612636, 313603.23022327153, 351619.3052328725, 330016.5018992075, 286576.0159552748, 383749.15078321425, 332716.9613615944, 355155.55005515774, 331376.96134184534, 350627.2529938128, 302994.2738631546, 328261.9432281285, 333976.249613606, 347568.96412249375, 399360.13277833664, 340301.10794603045, 345087.61172594456, 324395.5922211417, 336078.5179218784, 347207.97460160253"
