Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling (Submatrix Method),1.5,5,3494341.8,0.07306586503982544,164323746776058.03,5.538846276385804,"58832673.0, 0.0, 8772.0, 1748.0, 0.0, 737.0, 0.0, 0.0, 0.0, 0.0, 0.0, 125576.0, 0.0, 0.0, 10929.0, 0.0, 17062.0, 136835.0, 0.0, 0.0"
Importance Sampling (Submatrix Method),1.5,100,352946.35,0.1218232274055481,348009921612.04755,0.5594517332166707,"770005.0, 323103.0, 332262.0, 480469.0, 309220.0, 206919.0, 339729.0, 185722.0, 541882.0, 666982.0, 2994319.0, 306776.0, 244676.0, 464334.0, 785867.0, 670731.0, 538318.0, 213627.0, 432442.0, 218288.0"
Importance Sampling (Submatrix Method),1.5,500,1019166.8,0.42950464487075807,11316699968210.992,1.6154711125271244,"766824.0, 745074.0, 713565.0, 528743.0, 473891.0, 1044565.0, 1417251.0, 708467.0, 644899.0, 620785.0, 738813.0, 497130.0, 16120106.0, 453277.0, 1963684.0, 429158.0, 910984.0, 500680.0, 1122405.0, 486121.0"
Importance Sampling (Submatrix Method),1.5,1000,1010692.25,2.664267528057098,11170868192032.23,1.6020381879885046,"591661.0, 680474.0, 720534.0, 671900.0, 678896.0, 974429.0, 568971.0, 499661.0, 927416.0, 1042446.0, 601509.0, 920620.0, 723431.0, 651036.0, 711561.0, 16057281.0, 810929.0, 2416607.0, 457644.0, 1254521.0"
Importance Sampling (Submatrix Method),1.5,2000,327298.1,5.789175117015839,487565335347.41003,0.518796948384714,"705011.0, 585976.0, 1157412.0, 791237.0, 939524.0, 783501.0, 616104.0, 703870.0, 731544.0, 712745.0, 627497.0, 658967.0, 1461573.0, 1015954.0, 681055.0, 560531.0, 768848.0, 718114.0, 827803.0, 3849460.0"
Importance Sampling (Submatrix Method),1.5,3000,423960.05,8.58413337469101,2132914890826.4277,0.6720148396126675,"585095.0, 494038.0, 681968.0, 1006066.0, 708466.0, 7383807.0, 739416.0, 689176.0, 592982.0, 661530.0, 726634.0, 738916.0, 691885.0, 660427.0, 632178.0, 698987.0, 719907.0, 832639.0, 773448.0, 638172.0"
Importance Sampling (Submatrix Method),1.5,4000,96452.65,9.867891609668732,37991985861.0475,0.1528861318889993,"608910.0, 912587.0, 619639.0, 734167.0, 671355.0, 584993.0, 708077.0, 684843.0, 624019.0, 744852.0, 650151.0, 728020.0, 663040.0, 610679.0, 640571.0, 591383.0, 1494273.0, 672198.0, 622399.0, 589543.0"
Importance Sampling (Submatrix Method),1.5702190942367067,5,5692485.95,0.0857319951057434,241521951469769.3,9.023102607631575,"592.0, 1869930.0, 0.0, 7837.0, 3050.0, 0.0, 219861.0, 4775.0, 195.0, 0.0, 0.0, 0.0, 0.0, 0.0, 615.0, 409.0, 7837.0, 47310682.0, 56081972.0, 0.0"
Importance Sampling (Submatrix Method),1.5702190942367067,100,1765095.95,0.11868848800659179,28961633922639.227,2.797835955864753,"426081.0, 1440845.0, 293732.0, 437553.0, 2531496.0, 441180.0, 1308514.0, 305380.0, 2370889.0, 248496.0, 1219874.0, 25232774.0, 319199.0, 1415264.0, 257489.0, 317120.0, 244679.0, 264945.0, 335929.0, 111228.0"
Importance Sampling (Submatrix Method),1.5702190942367067,500,2437014.55,0.14270753860473634,61654309185288.836,3.862887415811907,"973475.0, 564428.0, 2560838.0, 559410.0, 652461.0, 8977173.0, 573804.0, 539427.0, 613381.0, 559242.0, 658930.0, 1232363.0, 897208.0, 403151.0, 961868.0, 694314.0, 514342.0, 547022.0, 36266184.0, 1001442.0"
Importance Sampling (Submatrix Method),1.5702190942367067,1000,5929395.7,1.421772027015686,628578822035167.0,9.398625885470905,"719841.0, 757701.0, 678775.0, 1000857.0, 754341.0, 698236.0, 514195.0, 115808251.0, 610783.0, 1681725.0, 630360.0, 578902.0, 799842.0, 1050015.0, 631554.0, 636168.0, 1053590.0, 603646.0, 846560.0, 544624.0"
Importance Sampling (Submatrix Method),1.5702190942367067,2000,18949673.9,5.542033171653747,6711314169395962.0,30.036938779068567,"928520.0, 693167.0, 563257.0, 632329.0, 685986.0, 601572.0, 1220043.0, 606303.0, 722287.0, 1025537.0, 1033346.0, 680853.0, 681897.0, 667624.0, 642453.0, 830684.0, 589297.0, 981905.0, 842027.0, 376655797.0"
Importance Sampling (Submatrix Method),1.5702190942367067,3000,92739.2,8.837298500537873,12359449994.01,0.14699997939382986,"624058.0, 893624.0, 601383.0, 564371.0, 565970.0, 578360.0, 654718.0, 730701.0, 587494.0, 664933.0, 797217.0, 728815.0, 785504.0, 625076.0, 601022.0, 685635.0, 726217.0, 935285.0, 875409.0, 613782.0"
Importance Sampling (Submatrix Method),1.5702190942367067,4000,150022.7,10.24575617313385,159651723115.83997,0.23779948294363895,"751902.0, 657421.0, 775595.0, 578484.0, 712250.0, 654491.0, 664796.0, 655959.0, 593001.0, 762617.0, 607031.0, 667990.0, 610643.0, 710163.0, 2487025.0, 734429.0, 744522.0, 672276.0, 596135.0, 643102.0"
Importance Sampling (Submatrix Method),2,5,65877105339.55,0.06897071599960328,8.245459585596697e+22,104421.14151770783,"312.0, 0.0, 20838.0, 0.0, 0.0, 1317530556363.0, 0.0, 2698.0, 0.0, 0.0, 0.0, 539300.0, 70.0, 1318719.0, 0.0, 18739.0, 70.0, 0.0, 0.0, 1981430.0"
Importance Sampling (Submatrix Method),2,100,830314.05,0.12709497213363646,2284580812000.8877,1.3161225052664618,"21981.0, 100705.0, 559923.0, 266339.0, 5279004.0, 134505.0, 105376.0, 51446.0, 1211461.0, 375564.0, 289050.0, 5273981.0, 192800.0, 515427.0, 275163.0, 211740.0, 1115818.0, 748019.0, 27013.0, 203760.0"
Importance Sampling (Submatrix Method),2,500,199620119.6,0.11510518789291382,7.54577436803386e+17,316.4158572404534,"483260.0, 758384.0, 548949.0, 247649.0, 2279098.0, 452855.0, 580493.0, 543475.0, 1105696.0, 434356.0, 3986504118.0, 935036.0, 557213.0, 468574.0, 583435.0, 1122897.0, 384711.0, 721693.0, 710569.0, 2288113.0"
Importance Sampling (Submatrix Method),2,1000,49700473.9,1.4246240377426147,4.1165226986275704e+16,78.77972463816357,"711458.0, 469769.0, 733613.0, 505472.0, 933513643.0, 287803.0, 615663.0, 43961292.0, 657660.0, 371473.0, 359470.0, 420006.0, 931655.0, 719027.0, 562217.0, 1277961.0, 15293392.0, 787450.0, 591515.0, 394285.0"
Importance Sampling (Submatrix Method),2,2000,3701584.4,5.721997666358948,80431210434046.52,5.867344451154658,"650509.0, 463240.0, 12076482.0, 1131888.0, 1299232.0, 689965.0, 441178.0, 485364.0, 36410932.0, 417666.0, 3244162.0, 512979.0, 728558.0, 572377.0, 493368.0, 532889.0, 609573.0, 1056908.0, 765505.0, 21767939.0"
Importance Sampling (Submatrix Method),2,3000,7966442.75,8.42973439693451,1160157504228785.2,12.627528812973644,"588016.0, 1354686.0, 521354.0, 704923.0, 587737.0, 906009.0, 650405.0, 527062.0, 915078.0, 539140.0, 817177.0, 578270.0, 869792.0, 157011325.0, 861130.0, 640171.0, 549840.0, 747187.0, 754018.0, 773647.0"
Importance Sampling (Submatrix Method),2,4000,780302.0,9.954175770282745,1639721210958.06,1.23684890446504,"535250.0, 697344.0, 877855.0, 502598.0, 509852.0, 791961.0, 1536228.0, 1626316.0, 616621.0, 3346949.0, 464695.0, 723039.0, 698170.0, 1585884.0, 550877.0, 2323241.0, 824010.0, 517278.0, 2219407.0, 5838081.0"
Importance Sampling,0,5,894314.55,0.10421266555786132,1873725218824.7476,1.4175690584089815,"5296757.0, 120187.0, 186096.0, 1246067.0, 114759.0, 3439674.0, 313261.0, 2658071.0, 96149.0, 474544.0, 185320.0, 225641.0, 128716.0, 1788847.0, 151978.0, 122513.0, 255106.0, 83743.0, 289999.0, 103903.0"
Importance Sampling,0,100,233052.1,0.08232376575469971,77350160773.29,0.36940855536481637,"326210.0, 794978.0, 242118.0, 542043.0, 349317.0, 835377.0, 580890.0, 429765.0, 1412662.0, 310896.0, 396190.0, 460354.0, 314192.0, 726859.0, 608340.0, 238086.0, 281043.0, 685918.0, 849450.0, 611790.0"
Uniform Sampling,0,5,894314.55,0.10421266555786132,1873725218824.7476,1.4175690584089815,"5296757.0, 120187.0, 186096.0, 1246067.0, 114759.0, 3439674.0, 313261.0, 2658071.0, 96149.0, 474544.0, 185320.0, 225641.0, 128716.0, 1788847.0, 151978.0, 122513.0, 255106.0, 83743.0, 289999.0, 103903.0"
Uniform Sampling,0,100,233052.1,0.08232376575469971,77350160773.29,0.36940855536481637,"326210.0, 794978.0, 242118.0, 542043.0, 349317.0, 835377.0, 580890.0, 429765.0, 1412662.0, 310896.0, 396190.0, 460354.0, 314192.0, 726859.0, 608340.0, 238086.0, 281043.0, 685918.0, 849450.0, 611790.0"
Importance Sampling,1,5,249893.75,0.5146507859230042,77950035270.32748,0.39610408652055307,"287256.0, 222021.0, 566270.0, 290810.0, 340430.0, 1167466.0, 311928.0, 329097.0, 707217.0, 421543.0, 363727.0, 325932.0, 401572.0, 554015.0, 527733.0, 564548.0, 1147831.0, 1015621.0, 638368.0, 781222.0"
Importance Sampling,1,100,39990.7,8.72305213212967,2388488764.79,0.06338885903636038,"713818.0, 605355.0, 507498.0, 585726.0, 637300.0, 643661.0, 666673.0, 606407.0, 667334.0, 629014.0, 562895.0, 645088.0, 675009.0, 590880.0, 607822.0, 684058.0, 688075.0, 600596.0, 647211.0, 689538.0"
Importance Sampling,1.5,5,284828.0,1.3623385310173035,108353956878.16,0.4514780171792056,"329922.0, 439047.0, 1233925.0, 405420.0, 243519.0, 253853.0, 619563.0, 893098.0, 329072.0, 403160.0, 543773.0, 956525.0, 852855.0, 305277.0, 377109.0, 1418571.0, 552588.0, 844538.0, 476705.0, 270976.0"
Importance Sampling,1.5,100,41894.05,35.016819989681245,3137309695.6275,0.0664058401056304,"641134.0, 643389.0, 551032.0, 605690.0, 654503.0, 649498.0, 643096.0, 646087.0, 589996.0, 752451.0, 587116.0, 681254.0, 628928.0, 549357.0, 651524.0, 684522.0, 486468.0, 583243.0, 642514.0, 653255.0"
Importance Sampling,1.5702190942367067,5,339793.3,16.291262793540955,115194900018.98999,0.5386029650693716,"377511.0, 179697.0, 163627.0, 532946.0, 283194.0, 483977.0, 539393.0, 232552.0, 159866.0, 370378.0, 293063.0, 934314.0, 183299.0, 470064.0, 1531430.0, 179381.0, 927547.0, 600645.0, 144433.0, 235705.0"
Importance Sampling,1.5702190942367067,100,80395.6,95.06972948312759,10194042347.6,0.12743426235458782,"708505.0, 637136.0, 670082.0, 563650.0, 501016.0, 664601.0, 786230.0, 489011.0, 572990.0, 627160.0, 622750.0, 847386.0, 698223.0, 708592.0, 854394.0, 568666.0, 522894.0, 670778.0, 647038.0, 555158.0"
Importance Sampling,2,5,585364.0,2.3751424312591554,720757289850.2899,0.9278546282250637,"107377.0, 121815.0, 388411.0, 479839.0, 162778.0, 145673.0, 104133.0, 178375.0, 413787.0, 3766379.0, 318082.0, 131184.0, 165535.0, 176867.0, 139675.0, 391718.0, 1512237.0, 101076.0, 785591.0, 1598850.0"
Importance Sampling,2,100,162336.95,41.69658613204956,42085037500.8875,0.25731867759110705,"654438.0, 394894.0, 470124.0, 968263.0, 288330.0, 629685.0, 1004778.0, 430659.0, 809172.0, 578166.0, 602101.0, 716100.0, 583025.0, 448544.0, 638451.0, 981040.0, 634755.0, 513673.0, 899626.0, 382441.0"
Importance Sampling,0,500,89292.0,0.9507470011711121,10002313815.7,0.1415358571136462,"630501.0, 588978.0, 468364.0, 729721.0, 550627.0, 662106.0, 578611.0, 560296.0, 700643.0, 527194.0, 512120.0, 582371.0, 671046.0, 698154.0, 679467.0, 465790.0, 744089.0, 474971.0, 824226.0, 507305.0"
Uniform Sampling,0,500,89292.0,0.9507470011711121,10002313815.7,0.1415358571136462,"630501.0, 588978.0, 468364.0, 729721.0, 550627.0, 662106.0, 578611.0, 560296.0, 700643.0, 527194.0, 512120.0, 582371.0, 671046.0, 698154.0, 679467.0, 465790.0, 744089.0, 474971.0, 824226.0, 507305.0"
Importance Sampling,1,500,25835.15,100.68075886964797,914816019.5274999,0.040951038154701615,"593613.0, 649879.0, 676386.0, 606746.0, 579989.0, 656934.0, 664252.0, 650563.0, 609175.0, 683668.0, 589413.0, 622400.0, 633806.0, 645374.0, 639867.0, 652547.0, 635665.0, 695670.0, 643162.0, 637298.0"
Importance Sampling,1.5,500,32811.35,246.80384064912795,1796100723.2275002,0.05200894307783267,"655467.0, 640475.0, 662067.0, 616853.0, 644601.0, 658363.0, 555354.0, 630465.0, 629619.0, 695142.0, 522984.0, 653632.0, 651793.0, 667552.0, 652446.0, 593475.0, 635802.0, 678786.0, 563348.0, 657473.0"
Importance Sampling,1.5702190942367067,500,33533.25,143.19525336027147,1774734022.1875,0.053153219555572465,"660102.0, 695805.0, 646101.0, 632990.0, 606755.0, 607709.0, 663682.0, 570305.0, 575055.0, 516062.0, 626627.0, 603148.0, 628883.0, 665084.0, 604232.0, 654691.0, 635026.0, 580779.0, 672275.0, 664464.0"
Importance Sampling,2,500,84660.85,251.9702095746994,11472824036.327501,0.13419506751690893,"617504.0, 664293.0, 612913.0, 705129.0, 782360.0, 790063.0, 739879.0, 527435.0, 853575.0, 600002.0, 595949.0, 596286.0, 662881.0, 599925.0, 401623.0, 687327.0, 528668.0, 669961.0, 465245.0, 683299.0"
Variance Reduction,1,5,690988.733973462,16.338796865940093,422165419853.4164,1.09527933878519,"1056835.3761242775, 1081528.4960803569, 971591.2151969016, 956204.546663585, 1019162.3049121933, 1953016.7862923306, 1046444.6026373979, 938880.3123969199, 1435546.378685301, 1061253.4778597609, 3136584.3159932517, 992735.6729156493, 1009920.1648521525, 1380550.7071754036, 1080707.3555725073, 1071988.1147557695, 1030576.2004862367, 1052025.0744164914, 3160886.040716119, 1000917.5357366331"
Variance Reduction,1,100,538161.2583126012,16.471074843406676,323699356909.79474,0.8530340339630916,"1165159.3598541887, 1165694.8664373583, 429212.15163018974, 1209265.0982253149, 1006684.7457433962, 1249596.8845546362, -365445.9109575832, 848659.5310114248, 810770.5797496331, 1231204.8508851598, 1206838.4343176058, 1234211.315047215, 1025415.0566999948, -83984.19076529874, 1140459.511205118, 954883.0051099485, -767414.6729061113, 1049314.2331432437, 918965.9970869293, 1329017.0741820543"
Variance Reduction,1,500,285855.4486115701,17.03923672437668,118448994514.38797,0.4531066157085116,"539967.8039116233, 810448.0250180253, 709316.3514267263, 1097015.920966977, 111306.95744824456, 734317.8988592336, 967794.3759965965, 747300.1907747784, 726381.5075311052, 176269.72174341744, 13884.583115952555, 196875.27247315846, 730178.1330968225, 1180858.7461513972, 207301.8573214165, 599219.2674125542, 1115786.4874785012, 404194.0150661924, 645375.3038191411, 236886.49039534325"
Variance Reduction,1,1000,227838.6095964762,18.346315705776213,92303097351.71474,0.3611447038124208,"116217.71200978274, 927206.991101714, 798635.8158218354, 49053.26511418773, 626254.3644157219, 879656.9019644916, 530292.5070971263, 847358.292573837, 812189.6478223084, 717859.9184949383, 532623.7228682822, 592983.1365245775, 1093969.2672805337, 593127.879371046, 1056055.2553897826, 942547.3575351364, -47019.93828656742, 628721.6618823516, 593737.9098185671, 564473.0352399772"
Variance Reduction,1,2000,161768.57666460876,20.092853701114656,38647157197.001595,0.25641775469560535,"327330.6573067817, 696613.8088477086, 166043.79698943658, 854086.3164531365, 727043.911140991, 711319.0090919415, 672742.3410280955, 467365.229606997, 757690.7896181984, 580287.0795954141, 794275.0969218398, 638917.318630918, 842832.2935284708, 830449.8088618297, 712200.6865827274, 387286.33248684695, 640387.7362199601, 785634.00964048, 369902.89668757253, 916426.3993989266"
Variance Reduction,1,3000,146356.78557003758,21.90311304330826,33047898408.110504,0.23198867860562414,"487313.8962078139, 112243.6616668875, 435159.90132082516, 559336.0113430673, 499089.23892049445, 687541.6059969236, 946503.3437796655, 678968.3880603131, 659644.6785257044, 783098.9313851516, 688579.343364669, 645232.2309694705, 857854.1955403085, 380555.01014090754, 689590.5602501499, 487959.9341576654, 492968.06517992815, 474020.99163708015, 539849.1359734692, 758618.2800765341"
Variance Reduction,1,4000,93461.87949737562,22.513846158981323,12539627878.635965,0.14814549144507208,"653763.2185125427, 671203.6285352265, 628499.7740000508, 823360.3403681008, 662425.8866950633, 683225.5152589643, 487938.8699740865, 617193.8908939069, 706624.8832321847, 840326.2839894132, 645879.2944410658, 382718.6098893587, 767981.7406168956, 571993.0614690323, 793028.5650620433, 640978.0181042235, 713007.1802972272, 764018.8095166272, 762486.1437180127, 523695.7121736431"
Variance Reduction + Importance Sampling,0,5,626294.3237439999,16.110674846172333,209123490137.00443,0.9927328754705735,"1034029.392435911, 1309684.7464586545, 2339599.9674006277, 1399154.921229681, 1011345.6083381396, 1163505.566633907, 1640165.2702832483, 1500080.301235222, 891929.6141738547, 969783.2789468864, 1031539.6966600082, -195951.119759166, 986119.3413003444, 1104647.6342506662, 1383933.968368223, 1191970.2555271895, 974568.0694056796, 1020582.999263159, 1097626.3346209733, 1635490.3885884564"
Variance Reduction + Importance Sampling,0,100,645430.055630412,16.176686322689058,537484685586.15784,1.0230647329050608,"39368.322597721904, 1141053.2435460154, 1368725.1374729937, 902017.7078006518, -513768.62735338724, -812911.9364688164, 941424.7239036978, 1134760.5207835205, 1067251.5681933828, 1029103.0293825753, 1131085.7521180108, 1079956.659062181, 1150245.200071608, -845250.077020778, 1032434.800131759, 1084492.3084713928, 1089831.9529176794, 1154145.0357953173, 1228082.0550704547, -550219.0996417388"
Variance Reduction + Importance Sampling,1,5,370300.01477918087,16.332926213741302,168605301023.8628,0.5869588538835195,"778403.4661876718, 1103400.4370403097, 1058779.0713041397, 1010458.0271934913, 622528.6677986007, 112008.30558557156, 1053847.7651983867, 1669389.4884905296, 485229.6904171768, 778276.1076856611, 939626.6051492942, 1494339.9277526513, 1067962.8986196627, 741757.4619655361, 41583.33983621746, 939275.9365818513, 960195.9812819177, 294492.34166455996, 490529.40338593867, 358067.1301794206"
Variance Reduction + Importance Sampling,1,100,83750.02271376432,23.332926213741302,9593893723.614738,0.132751324285266,"772590.0301269571, 765495.2312845606, 681239.1444294793, 587381.7675124119, 691751.0727869072, 676133.4131043166, 561506.4479096616, 728515.3370708862, 673824.886121459, 596665.6248401215, 555677.153357277, 575901.5273726166, 667434.213317393, 598872.1228221116, 866679.0701856721, 537372.8902772055, 899606.3493428971, 708750.8149353113, 588167.6116290874, 668042.0372899405"
Variance Reduction + Importance Sampling,1.5,5,279884.98565828835,17.28021593093872,112784741985.46855,0.443642894530153,"632281.3205709686, 480254.63596734166, 258229.7304507137, 570587.8834463971, 324151.32569905557, 89377.13245231441, 407912.55481348606, 550256.5314570903, 47615.69715012796, 336426.8854022122, 375366.42923197243, 406731.27070750325, 596432.6722113653, 547929.6414113055, 503019.3365817592, 1178888.0644459038, 253255.14324273635, 1568152.6990425857, 321524.8068485333, 544856.6938197761"
Variance Reduction + Importance Sampling,1.5,100,78876.79462660229,41.071937155723575,7770004207.190234,0.125026819131089,"529484.0821192721, 622160.6733895008, 682948.6285194419, 727005.4019096196, 650705.9946546172, 492162.22932210524, 552260.0110449533, 729491.1204939281, 670566.4769994312, 529513.189976348, 732522.2474397478, 602050.241261542, 563456.0512593259, 680909.2716383581, 678976.5579574533, 515007.4693650047, 545313.6652028285, 802589.0692167558, 698581.3323091157, 736405.404334458"
Variance Reduction + Importance Sampling,1.5702190942367067,5,570328.8591044724,17.45223573446274,443071979044.1535,0.9040225766026013,"747634.8589582206, 1551974.5381809778, 180225.15515063456, 153301.97008734135, 1787509.4416752805, 1233835.0381838281, 467649.9010555206, 171272.5098472225, 494863.65051707876, 652674.2134346771, 546560.9816182049, 1673056.8868293993, 1718206.178674493, 576541.9791539662, 1191112.3553501575, 218570.6667472225, 1297121.3592493709, 2544481.019720712, 1312016.5133369034, 232300.40732738003"
Variance Reduction + Importance Sampling,1.5702190942367067,100,74891.94666830284,43.01770943403244,8709576331.155893,0.11871047644366486,"765934.3893441786, 625525.5175179624, 634966.1364574524, 543004.8901337292, 478750.28231696016, 626661.1938875541, 623018.9254177269, 652475.2591976003, 549705.0632614404, 653477.6597959207, 506520.00085106544, 671892.1543747076, 758066.0406972069, 376372.8939316049, 712466.4975324618, 565869.4765665085, 521156.19777072634, 573620.0274812706, 518027.39012735756, 633276.655230435"
Variance Reduction + Importance Sampling,2,5,492587.79232800304,17.95104308128357,725018335365.7139,0.7807959883400825,"1143369.7851354468, 612984.300768054, 408701.97942445957, 247611.65631573834, 111716.2474394852, 423272.1000299142, 339737.09465649934, 222848.3742639463, 486802.0165416983, 1125521.7339181134, 253266.47232993133, 118902.12087722418, 315387.02977354033, 218593.43115818375, 336975.9333664346, 276925.6403304494, 454526.22726907424, 4104105.697068095, 257754.01519903247, 267542.72981793125"
Variance Reduction + Importance Sampling,2,100,114694.51140933062,83.95881378650665,23276652862.309242,0.1818011241606245,"642041.3632685614, 631063.942815026, 585861.2288530226, 428826.5559828887, 418256.49872859096, 624337.7847616127, 581647.0722741844, 953746.050193407, 878132.5418729823, 544906.7897622689, 415977.2293757707, 655804.6675875051, 574457.010474451, 654293.435122356, 669874.242785122, 514465.47573129187, 519748.7263819597, 399503.9590723673, 908734.8552701016, 646429.46066996"
Sampled Variance Reduction + Importance Sampling,0,5,1291663.2392772953,0.3102832794189453,4665576911156.559,2.0474024960052484,"2967501.094462086, 1129440.1552390887, 539783.7217031987, -7154944.680043542, 1157239.268956864, 3896778.5914213113, 1386912.650704334, 3006463.7622420043, 690659.6215009958, 1163035.0847779566, 998982.3969820152, 1471728.6413820467, 663480.349013519, 2297923.7851985195, 331875.68396368035, 1302054.8046844464, 627261.0980872553, 933682.190480541, 3740239.345132981, 941666.8670777873"
Sampled Variance Reduction + Importance Sampling,0,100,1417616.3512069997,0.5159044623374939,9055986415294.242,2.2470495153698247,"785101.2284108183, 1035513.4555134489, 1101583.0776783745, 883716.3770105104, 1070006.6455474123, -1389232.5261661864, -12471369.694096811, -447456.5170771554, 1238466.9579001751, 1262589.1728531753, -1021724.6040925715, -1243035.352173151, 985558.6449122505, 1946571.0719532063, 14562.253391785858, 1325550.2563482877, 1504127.1841150012, 268538.07416118664, 908820.8972013063, 1800277.688643126"
Sampled Variance Reduction + Importance Sampling,1,5,577969.6562680032,0.5757466673851013,538003019567.6444,0.9161339278498778,"500474.76142100804, 101390.60920528912, 1292682.6278076218, -207035.94981357144, 325949.7452589844, 746252.3719409382, 2703217.2285266374, 689717.056939654, -99386.27193569206, 1716211.9688105416, 110252.94341849792, 1265460.2303276623, 1886004.535741992, 273590.2297933756, 1585562.828994096, 622386.0671526828, 581135.7644494985, 837729.1674293596, 1207767.9099481609, 162454.9021565284"
